y (component 1),y (component 2),y (component 3),y (component 4),y (component 5),y (component 6),y (component 7),y (component 8),y (component 9),y (component 10),y (component 11),y (component 12),y (component 13),y (component 14),y (component 15),y (component 16),y (component 17),y (component 18),y (component 19),y (component 20),y (component 21),y (component 22),y (component 23),y (component 24),y (component 25),y (component 26),y (component 27),y (component 28),y (component 29),y (component 30),y (component 31),y (component 32),y (component 33),y (component 34),y (component 35),y (component 36),y (component 37),y (component 38),y (component 39),y (component 40),x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122072702,0.107178799,0.11112091,0.143156691,0.139716312,0.151754566,0.165765766,0.190551513,0.19916524,0.189159292,0.190971058,0.188513514,0.182105739,0.17233946,0.159727737,0.147505669,0.139428322,0.130614875,0.108216612,0.10818872,0.109572602,0.116363636,0.139565174,0.178950592,0.223067306,0.308095391,0.375668303,0.459818995,0.459260581,0.384279865,0.394671375,0.082497068,0.449767468,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12285914,0.107681986,0.111650057,0.143728555,0.140324215,0.152370203,0.166401696,0.191184224,0.199593322,0.189712389,0.191641524,0.189414414,0.183574333,0.17370093,0.16097561,0.149206349,0.140737508,0.131903535,0.109554822,0.109454085,0.11086495,0.117703349,0.141068029,0.180992242,0.22535945,0.310982783,0.378941626,0.463526333,0.460598493,0.385437066,0.395313378,0.081193796,0.447133972,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.114819993,0.096779604,0.093835435,0.119329013,0.106079027,0.103221835,0.098039216,0.105451861,0.095462329,0.068141593,0.061012404,0.055067568,0.050835969,0.045722714,0.045150312,0.046145125,0.049858172,0.057345361,0.038094388,0.03895517,0.041908982,0.051674641,0.071435728,0.098203348,0.123879975,0.159127366,0.180687398,0.21066405,0.294920394,0.477568097,0.237380628,0.223120031,0.781139687,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.113946173,0.095940959,0.09348267,0.119519634,0.107193516,0.104350503,0.099099099,0.106717284,0.096318493,0.069137168,0.06168287,0.055292793,0.050384094,0.045382346,0.044469654,0.044897959,0.048221689,0.055688513,0.036310108,0.037147505,0.040339703,0.050239234,0.070133253,0.096978359,0.122733903,0.158592664,0.180687398,0.211972522,0.294251438,0.472138152,0.236818875,0.222598723,0.775620552,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.112198532,0.09426367,0.091366082,0.117422798,0.105369807,0.10281141,0.098039216,0.105662765,0.095355308,0.068362832,0.061012404,0.054842342,0.050158156,0.04526889,0.044469654,0.045238095,0.048658084,0.056148748,0.036845392,0.037599422,0.040708945,0.05062201,0.070534015,0.097386688,0.122733903,0.157951021,0.179814512,0.210009814,0.29347099,0.472672245,0.240109141,0.217515965,0.776797221,0.119047619,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125567983,0.110030191,0.113854837,0.145920701,0.142451874,0.154730146,0.169051404,0.19434778,0.203339041,0.193915929,0.196111297,0.193693694,0.187302305,0.176877695,0.163471356,0.150680272,0.141937595,0.132639912,0.110268534,0.110448301,0.112434229,0.120191388,0.145376215,0.187627603,0.23494478,0.324350337,0.393562466,0.478137608,0.464277751,0.384012818,0.394751625,0.083018376,0.449767468,0.571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125043691,0.109359275,0.113061117,0.145158216,0.141641337,0.153909296,0.168203498,0.19318781,0.202161815,0.192699115,0.19488211,0.192342342,0.18583371,0.17562968,0.162450369,0.149773243,0.141064805,0.131903535,0.109554822,0.109725235,0.111695744,0.119521531,0.144374311,0.186402613,0.233486143,0.322318469,0.391162029,0.475738742,0.462939839,0.384279865,0.394430624,0.082366741,0.450495882,0.571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125131073,0.109527004,0.113413881,0.145825391,0.142755826,0.154730146,0.169157393,0.194242328,0.203017979,0.193362832,0.195329087,0.19268018,0.186285585,0.175743136,0.162450369,0.149886621,0.141283002,0.131995582,0.109644036,0.109815618,0.111880366,0.119808612,0.144975453,0.187321356,0.23431965,0.32263929,0.390725586,0.474212191,0.463385809,0.383656756,0.394270123,0.08327903,0.451308343,0.571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123383432,0.107849715,0.111650057,0.143728555,0.140425532,0.152267597,0.166189719,0.190762417,0.199379281,0.18949115,0.19152978,0.189301802,0.183009489,0.173474019,0.160748724,0.148752834,0.140301113,0.131627393,0.109465608,0.109544469,0.111418813,0.118851675,0.143372408,0.184769294,0.230985622,0.317933911,0.385160938,0.46570712,0.460487,0.386772298,0.394510874,0.078978235,0.44845072,0.178571429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12329605,0.107598121,0.111297293,0.143442623,0.140020263,0.151754566,0.165765766,0.190867869,0.199379281,0.18960177,0.191976757,0.19009009,0.184252146,0.174608577,0.16211004,0.15,0.141610299,0.132547865,0.110357748,0.110448301,0.112249608,0.119712919,0.144374311,0.185790118,0.232235882,0.319110256,0.386252046,0.466252317,0.461378941,0.387484422,0.396115882,0.078847908,0.443435872,0.178571429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122072702,0.106591748,0.110327189,0.142108273,0.138399189,0.150420685,0.164387917,0.189391543,0.198202055,0.188606195,0.190971058,0.188963964,0.183235427,0.173927842,0.161202496,0.149206349,0.140846607,0.131995582,0.109822464,0.109996385,0.111880366,0.119425837,0.14397355,0.185892201,0.232756824,0.3202866,0.387343153,0.467887908,0.460152522,0.387662453,0.397159137,0.07923889,0.440326105,0.178571429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13142258,0.111288158,0.110150807,0.135531834,0.12360689,0.124358711,0.126338103,0.140672783,0.137949486,0.118030973,0.115096659,0.112162162,0.109127881,0.103925573,0.101871809,0.100793651,0.100370936,0.09775405,0.075831921,0.076283442,0.081048648,0.096746411,0.126941188,0.165271539,0.201291936,0.250882259,0.281178396,0.319485334,0.383445569,0.456293395,0.309686221,0.102046136,0.771446181,0.166666667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119713387,0.104411271,0.107946027,0.139630194,0.135663627,0.147342499,0.161314255,0.186438891,0.195098459,0.18539823,0.187618728,0.18536036,0.179168549,0.169276152,0.156211004,0.144217687,0.13582806,0.127485272,0.105183335,0.105296457,0.107172528,0.114736842,0.138964032,0.180175582,0.226192957,0.314939579,0.385160938,0.472249482,0.454912367,0.384813958,0.395313378,0.082106086,0.447750322,0.19047619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010048934,0.002264341,0.001587442,0.02277926,0.00739615,0.01026062,0.012930578,0.034377307,0.03702911,0.019800885,0.021901888,0.022635135,0.022593764,0.0203086,0.019625638,0.018707483,0.021274274,0.031756259,0.012579177,0.012563268,0.013385027,0.015885167,0.021841499,0.033176807,0.046259637,0.083520479,0.123513366,0.191473122,0.181978326,0.431814136,0.413048712,0.049133325,0.297949235,0.19047619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010485844,0.002683663,0.002116589,0.023351125,0.008004053,0.010876257,0.013672496,0.03511547,0.037885274,0.02079646,0.022907587,0.023761261,0.023836421,0.02167007,0.020986954,0.020181406,0.022692559,0.032768778,0.013560532,0.013467101,0.014308133,0.017033493,0.023444545,0.034605962,0.04803084,0.085766228,0.125913803,0.19343583,0.185769076,0.432437244,0.41465372,0.051479213,0.29332661,0.19047619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010660608,0.002683663,0.002116589,0.023446435,0.008004053,0.010876257,0.013672496,0.035220922,0.037885274,0.020685841,0.022907587,0.023648649,0.023723452,0.021443159,0.020760068,0.019727891,0.022256164,0.032308542,0.013114462,0.012924801,0.013754269,0.016267943,0.022342451,0.033278889,0.046363826,0.082771896,0.122422259,0.189837531,0.184988628,0.430834965,0.413289463,0.050045614,0.301227097,0.19047619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305225446,0.279184837,0.286092248,0.325962638,0.327051672,0.330391956,0.340116587,0.35579458,0.360017123,0.351880531,0.356129176,0.359572072,0.364437415,0.369298843,0.370277935,0.368367347,0.355225835,0.313512518,0.286912303,0.289768619,0.296039878,0.311961722,0.352169121,0.408227848,0.46926443,0.570420276,0.642662302,0.71747901,0.647906168,0.461011216,0.366423241,0.019549068,0.888580714,0.083333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131946872,0.111959074,0.110503572,0.135913077,0.124012158,0.124563924,0.126656068,0.140778235,0.138163527,0.117699115,0.114537937,0.111599099,0.108563037,0.103358294,0.10153148,0.100680272,0.100698233,0.098122239,0.076188777,0.076373825,0.080679406,0.095406699,0.123735097,0.158942425,0.192227547,0.23655224,0.263066012,0.297132265,0.382999599,0.456115364,0.308402215,0.10413137,0.770801815,0.142857143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134743097,0.114307279,0.11332569,0.138772398,0.12674772,0.127026472,0.1290938,0.143203628,0.139982877,0.119469027,0.115990613,0.112837838,0.109692725,0.104265941,0.102212138,0.101247166,0.10091643,0.09839838,0.076367205,0.076644975,0.080864027,0.095789474,0.124236048,0.15996325,0.193790373,0.23879799,0.265902891,0.300076328,0.384894974,0.455581271,0.305432951,0.108692819,0.768728638,0.142857143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135529535,0.115397518,0.114383984,0.139725505,0.127963526,0.128052534,0.130047695,0.144258146,0.140946062,0.120464602,0.116996312,0.113851351,0.110596475,0.105287043,0.103233125,0.102267574,0.102007419,0.099318851,0.077259345,0.077458424,0.082064064,0.096937799,0.125738904,0.161698653,0.19524901,0.239974334,0.26710311,0.301602879,0.386567364,0.455759302,0.305593452,0.108562492,0.76926094,0.142857143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121810556,0.106004696,0.109357086,0.140964544,0.137082067,0.148778986,0.162692104,0.187493409,0.195847603,0.186061947,0.188512683,0.186486486,0.180750113,0.171431813,0.159160522,0.146938776,0.138446432,0.129786451,0.107502899,0.107375271,0.108741807,0.115502392,0.138964032,0.179461004,0.225151073,0.309913378,0.37523186,0.454694145,0.45714222,0.386772298,0.394992376,0.07923889,0.446993893,0.142857143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122946522,0.107430392,0.110856337,0.142489516,0.138703141,0.15083111,0.164387917,0.189075187,0.197666952,0.187831858,0.190188848,0.188400901,0.182444645,0.173020195,0.160294952,0.147845805,0.139537421,0.130614875,0.108216612,0.108098337,0.109387981,0.116172249,0.139665364,0.180073499,0.225776203,0.31044808,0.375340971,0.454148948,0.458926103,0.38614919,0.394350373,0.079760198,0.449319213,0.142857143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124694163,0.109275411,0.113061117,0.145253526,0.142046606,0.154011902,0.168521463,0.193082358,0.201626712,0.192256637,0.194658621,0.192454955,0.186511523,0.17699115,0.164265457,0.152040816,0.143683177,0.13429676,0.111874387,0.111894432,0.113541955,0.120574163,0.145075644,0.186096366,0.231923317,0.316864506,0.381560284,0.459600916,0.464166258,0.386594267,0.396196132,0.080151179,0.443744047,0.142857143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122334848,0.10701107,0.110591763,0.142680137,0.139311044,0.151446747,0.165235824,0.190129706,0.198630137,0.189048673,0.191418036,0.189189189,0.183235427,0.173927842,0.16097561,0.148979592,0.140410212,0.131627393,0.109376394,0.109454085,0.111049571,0.117990431,0.142069933,0.182931809,0.229110231,0.314511817,0.380032733,0.459055719,0.460264015,0.38614919,0.396196132,0.080802815,0.444192301,0.142857143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0111849,0.003522308,0.002998501,0.02411361,0.008510638,0.011286682,0.013778484,0.035010018,0.037564212,0.020243363,0.022237121,0.023085586,0.023045639,0.020989335,0.020533182,0.020068027,0.022801658,0.033044919,0.013917388,0.013919017,0.014677375,0.017033493,0.022843402,0.033176807,0.045530319,0.081060849,0.120021822,0.186893469,0.184988628,0.435819833,0.409999197,0.042747296,0.286182552,0.285714286,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010835372,0.00318685,0.002469354,0.023637057,0.00810537,0.010671045,0.013142554,0.034271855,0.036815068,0.019358407,0.021343167,0.022184685,0.022254858,0.020081688,0.019625638,0.019160998,0.021819769,0.032216495,0.013203676,0.013195951,0.01393889,0.016172249,0.021941689,0.0320539,0.04417587,0.079670623,0.11827605,0.184603642,0.182089818,0.435819833,0.409116443,0.041313697,0.287303188,0.285714286,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01074799,0.003102986,0.002557545,0.023827678,0.008206687,0.010773651,0.013142554,0.034271855,0.036815068,0.019358407,0.021231423,0.022072072,0.022141889,0.020081688,0.019739081,0.019274376,0.022037966,0.032400589,0.013382104,0.013467101,0.014123511,0.016363636,0.02214207,0.032360147,0.044592623,0.079991445,0.118494272,0.18493076,0.182312804,0.436620972,0.409036193,0.040922716,0.283801199,0.285714286,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309594547,0.284384435,0.291736485,0.332729699,0.334751773,0.338395239,0.348489666,0.363914373,0.367936644,0.359845133,0.363839535,0.366891892,0.371102576,0.375312004,0.376176971,0.37414966,0.362099062,0.319127393,0.292532786,0.295733912,0.301855442,0.317703349,0.357779782,0.412923642,0.471973328,0.570099455,0.642771413,0.718896522,0.653480801,0.459586968,0.366583741,0.017724488,0.882389197,0.44047619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531544914,0.498825897,0.506834818,0.590545177,0.643870314,0.659039606,0.671118177,0.677528208,0.66791524,0.649225664,0.653704325,0.656981982,0.650248531,0.641479464,0.652977879,0.670975057,0.658193323,0.574926362,0.543581051,0.549078091,0.555155543,0.575980861,0.626390141,0.691506737,0.755574078,0.835846434,0.894271686,0.936321012,0.841122954,0.45362293,0.367787497,0.01042617,0.848602006,0.44047619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
